location,technology,time_step,availability
AUS,SunPV,473,0.0
AUS,SunPV,474,0.0
AUS,SunPV,475,0.0
AUS,SunPV,476,0.0
AUS,SunPV,477,0.0
AUS,SunPV,478,0.0
AUS,SunPV,479,0.0
AUS,SunPV,480,0.0
AUS,SunPV,481,0.0
AUS,SunPV,482,0.0
AUS,SunPV,483,0.0
AUS,SunPV,484,0.0
AUS,SunPV,485,0.0
AUS,SunPV,486,0.0
AUS,SunPV,487,0.0
AUS,SunPV,488,0.044
AUS,SunPV,489,0.158
AUS,SunPV,490,0.203
AUS,SunPV,491,0.201
AUS,SunPV,492,0.242
AUS,SunPV,493,0.224
AUS,SunPV,494,0.203
AUS,SunPV,495,0.115
AUS,SunPV,496,0.035
AUS,SunPV,497,0.0
AUS,SunPV,498,0.0
AUS,SunPV,499,0.0
AUS,SunPV,500,0.0
AUS,SunPV,501,0.0
AUS,SunPV,502,0.0
AUS,SunPV,503,0.0
AUS,SunPV,504,0.0
AUS,SunPV,505,0.0
AUS,SunPV,506,0.0
AUS,SunPV,507,0.0
AUS,SunPV,508,0.0
AUS,SunPV,509,0.0
AUS,SunPV,510,0.0
AUS,SunPV,511,0.0
AUS,SunPV,512,0.022
AUS,SunPV,513,0.111
AUS,SunPV,514,0.176
AUS,SunPV,515,0.212
AUS,SunPV,516,0.234
AUS,SunPV,517,0.252
AUS,SunPV,518,0.21
AUS,SunPV,519,0.151
AUS,SunPV,520,0.06
AUS,SunPV,521,0.0
AUS,SunPV,522,0.0
AUS,SunPV,523,0.0
AUS,SunPV,524,0.0
AUS,SunPV,525,0.0
AUS,SunPV,526,0.0
AUS,SunPV,527,0.0
AUS,SunPV,528,0.0
AUS,SunPV,529,0.0
AUS,SunPV,530,0.0
AUS,SunPV,531,0.0
AUS,SunPV,532,0.0
AUS,SunPV,533,0.0
AUS,SunPV,534,0.0
AUS,SunPV,535,0.0
AUS,SunPV,536,0.027
AUS,SunPV,537,0.081
AUS,SunPV,538,0.096
AUS,SunPV,539,0.097
AUS,SunPV,540,0.097
AUS,SunPV,541,0.08
AUS,SunPV,542,0.063
AUS,SunPV,543,0.055
AUS,SunPV,544,0.018
AUS,SunPV,545,0.0
AUS,SunPV,546,0.0
AUS,SunPV,547,0.0
AUS,SunPV,548,0.0
AUS,SunPV,549,0.0
AUS,SunPV,550,0.0
AUS,SunPV,551,0.0
AUS,SunPV,552,0.0
AUS,SunPV,553,0.0
AUS,SunPV,554,0.0
AUS,SunPV,555,0.0
AUS,SunPV,556,0.0
AUS,SunPV,557,0.0
AUS,SunPV,558,0.0
AUS,SunPV,559,0.0
AUS,SunPV,560,0.036
AUS,SunPV,561,0.087
AUS,SunPV,562,0.113
AUS,SunPV,563,0.105
AUS,SunPV,564,0.099
AUS,SunPV,565,0.099
AUS,SunPV,566,0.078
AUS,SunPV,567,0.064
AUS,SunPV,568,0.027
AUS,SunPV,569,0.001
AUS,SunPV,570,0.0
AUS,SunPV,571,0.0
AUS,SunPV,572,0.0
AUS,SunPV,573,0.0
AUS,SunPV,574,0.0
AUS,SunPV,575,0.0
AUS,SunPV,576,0.0
AUS,SunPV,577,0.0
AUS,SunPV,578,0.0
AUS,SunPV,579,0.0
AUS,SunPV,580,0.0
AUS,SunPV,581,0.0
AUS,SunPV,582,0.0
AUS,SunPV,583,0.0
AUS,SunPV,584,0.02
AUS,SunPV,585,0.073
AUS,SunPV,586,0.107
AUS,SunPV,587,0.121
AUS,SunPV,588,0.146
AUS,SunPV,589,0.146
AUS,SunPV,590,0.12
AUS,SunPV,591,0.09
AUS,SunPV,592,0.03
AUS,SunPV,593,0.0
AUS,SunPV,594,0.0
AUS,SunPV,595,0.0
AUS,SunPV,596,0.0
AUS,SunPV,597,0.0
AUS,SunPV,598,0.0
AUS,SunPV,599,0.0
AUS,SunPV,600,0.0
AUS,SunPV,601,0.0
AUS,SunPV,602,0.0
AUS,SunPV,603,0.0
AUS,SunPV,604,0.0
AUS,SunPV,605,0.0
AUS,SunPV,606,0.0
AUS,SunPV,607,0.0
AUS,SunPV,608,0.069
AUS,SunPV,609,0.186
AUS,SunPV,610,0.251
AUS,SunPV,611,0.277
AUS,SunPV,612,0.299
AUS,SunPV,613,0.281
AUS,SunPV,614,0.252
AUS,SunPV,615,0.177
AUS,SunPV,616,0.066
AUS,SunPV,617,0.0
AUS,SunPV,618,0.0
AUS,SunPV,619,0.0
AUS,SunPV,620,0.0
AUS,SunPV,621,0.0
AUS,SunPV,622,0.0
AUS,SunPV,623,0.0
AUS,SunPV,624,0.0
AUS,SunPV,625,0.0
AUS,SunPV,626,0.0
AUS,SunPV,627,0.0
AUS,SunPV,628,0.0
AUS,SunPV,629,0.0
AUS,SunPV,630,0.0
AUS,SunPV,631,0.0
AUS,SunPV,632,0.038
AUS,SunPV,633,0.107
AUS,SunPV,634,0.141
AUS,SunPV,635,0.141
AUS,SunPV,636,0.136
AUS,SunPV,637,0.117
AUS,SunPV,638,0.115
AUS,SunPV,639,0.092
AUS,SunPV,640,0.025
AUS,SunPV,641,0.0
AUS,SunPV,642,0.0
AUS,SunPV,643,0.0
AUS,SunPV,644,0.0
AUS,SunPV,645,0.0
AUS,SunPV,646,0.0
AUS,SunPV,647,0.0
AUS,SunPV,648,0.0
AUS,SunPV,649,0.0
AUS,SunPV,650,0.0
AUS,SunPV,651,0.0
AUS,SunPV,652,0.0
AUS,SunPV,653,0.0
AUS,SunPV,654,0.0
AUS,SunPV,655,0.0
AUS,SunPV,656,0.07
AUS,SunPV,657,0.198
AUS,SunPV,658,0.272
AUS,SunPV,659,0.293
AUS,SunPV,660,0.264
AUS,SunPV,661,0.199
AUS,SunPV,662,0.187
AUS,SunPV,663,0.162
AUS,SunPV,664,0.066
AUS,SunPV,665,0.0
AUS,SunPV,666,0.0
AUS,SunPV,667,0.0
AUS,SunPV,668,0.0
AUS,SunPV,669,0.0
AUS,SunPV,670,0.0
AUS,SunPV,671,0.0
AUS,SunPV,672,0.0
AUS,SunPV,673,0.0
AUS,SunPV,674,0.0
AUS,SunPV,675,0.0
AUS,SunPV,676,0.0
AUS,SunPV,677,0.0
AUS,SunPV,678,0.0
AUS,SunPV,679,0.0
AUS,SunPV,680,0.018
AUS,SunPV,681,0.064
AUS,SunPV,682,0.117
AUS,SunPV,683,0.149
AUS,SunPV,684,0.182
AUS,SunPV,685,0.175
AUS,SunPV,686,0.157
AUS,SunPV,687,0.097
AUS,SunPV,688,0.033
AUS,SunPV,689,0.0
AUS,SunPV,690,0.0
AUS,SunPV,691,0.0
AUS,SunPV,692,0.0
AUS,SunPV,693,0.0
AUS,SunPV,694,0.0
AUS,SunPV,695,0.0
AUS,SunPV,696,0.0
AUS,SunPV,697,0.0
AUS,SunPV,698,0.0
AUS,SunPV,699,0.0
AUS,SunPV,700,0.0
AUS,SunPV,701,0.0
AUS,SunPV,702,0.0
AUS,SunPV,703,0.0
AUS,SunPV,704,0.011
AUS,SunPV,705,0.042
AUS,SunPV,706,0.059
AUS,SunPV,707,0.078
AUS,SunPV,708,0.091
AUS,SunPV,709,0.101
AUS,SunPV,710,0.097
AUS,SunPV,711,0.071
AUS,SunPV,712,0.037
AUS,SunPV,713,0.0
AUS,SunPV,714,0.0
AUS,SunPV,715,0.0
AUS,SunPV,716,0.0
AUS,SunPV,717,0.0
AUS,SunPV,718,0.0
AUS,SunPV,719,0.0
AUS,SunPV,720,0.0
AUS,SunPV,721,0.0
AUS,SunPV,722,0.0
AUS,SunPV,723,0.0
AUS,SunPV,724,0.0
AUS,SunPV,725,0.0
AUS,SunPV,726,0.0
AUS,SunPV,727,0.0
AUS,SunPV,728,0.086
AUS,SunPV,729,0.187
AUS,SunPV,730,0.243
AUS,SunPV,731,0.258
AUS,SunPV,732,0.241
AUS,SunPV,733,0.202
AUS,SunPV,734,0.211
AUS,SunPV,735,0.183
AUS,SunPV,736,0.085
AUS,SunPV,737,0.0
AUS,SunPV,738,0.0
AUS,SunPV,739,0.0
AUS,SunPV,740,0.0
AUS,SunPV,741,0.0
AUS,SunPV,742,0.0
AUS,SunPV,743,0.0
AUS,SunPV,744,0.0
AUS,SunPV,745,0.0
AUS,SunPV,746,0.0
AUS,SunPV,747,0.0
AUS,SunPV,748,0.0
AUS,SunPV,749,0.0
AUS,SunPV,750,0.0
AUS,SunPV,751,0.0
AUS,SunPV,752,0.041
AUS,SunPV,753,0.128
AUS,SunPV,754,0.211
AUS,SunPV,755,0.257
AUS,SunPV,756,0.277
AUS,SunPV,757,0.271
AUS,SunPV,758,0.224
AUS,SunPV,759,0.147
AUS,SunPV,760,0.057
AUS,SunPV,761,0.001
AUS,SunPV,762,0.0
AUS,SunPV,763,0.0
AUS,SunPV,764,0.0
AUS,SunPV,765,0.0
AUS,SunPV,766,0.0
AUS,SunPV,767,0.0
AUS,SunPV,768,0.0
AUS,SunPV,769,0.0
AUS,SunPV,770,0.0
AUS,SunPV,771,0.0
AUS,SunPV,772,0.0
AUS,SunPV,773,0.0
AUS,SunPV,774,0.0
AUS,SunPV,775,0.0
AUS,SunPV,776,0.048
AUS,SunPV,777,0.121
AUS,SunPV,778,0.163
AUS,SunPV,779,0.17
AUS,SunPV,780,0.177
AUS,SunPV,781,0.155
AUS,SunPV,782,0.125
AUS,SunPV,783,0.094
AUS,SunPV,784,0.047
AUS,SunPV,785,0.002
AUS,SunPV,786,0.0
AUS,SunPV,787,0.0
AUS,SunPV,788,0.0
AUS,SunPV,789,0.0
AUS,SunPV,790,0.0
AUS,SunPV,791,0.0
AUS,SunPV,792,0.0
AUS,SunPV,793,0.0
AUS,SunPV,794,0.0
AUS,SunPV,795,0.0
AUS,SunPV,796,0.0
AUS,SunPV,797,0.0
AUS,SunPV,798,0.0
AUS,SunPV,799,0.0
AUS,SunPV,800,0.07
AUS,SunPV,801,0.201
AUS,SunPV,802,0.278
AUS,SunPV,803,0.305
AUS,SunPV,804,0.315
AUS,SunPV,805,0.299
AUS,SunPV,806,0.234
AUS,SunPV,807,0.167
AUS,SunPV,808,0.072
AUS,SunPV,809,0.004
AUS,SunPV,810,0.0
AUS,SunPV,811,0.0
AUS,SunPV,812,0.0
AUS,SunPV,813,0.0
AUS,SunPV,814,0.0
AUS,SunPV,815,0.0
AUS,SunPV,816,0.0
AUS,SunPV,817,0.0
AUS,SunPV,818,0.0
AUS,SunPV,819,0.0
AUS,SunPV,820,0.0
AUS,SunPV,821,0.0
AUS,SunPV,822,0.0
AUS,SunPV,823,0.0
AUS,SunPV,824,0.056
AUS,SunPV,825,0.141
AUS,SunPV,826,0.195
AUS,SunPV,827,0.216
AUS,SunPV,828,0.228
AUS,SunPV,829,0.227
AUS,SunPV,830,0.206
AUS,SunPV,831,0.194
AUS,SunPV,832,0.094
AUS,SunPV,833,0.004
AUS,SunPV,834,0.0
AUS,SunPV,835,0.0
AUS,SunPV,836,0.0
AUS,SunPV,837,0.0
AUS,SunPV,838,0.0
AUS,SunPV,839,0.0
AUS,SunPV,840,0.0
AUS,SunPV,841,0.0
AUS,SunPV,842,0.0
AUS,SunPV,843,0.0
AUS,SunPV,844,0.0
AUS,SunPV,845,0.0
AUS,SunPV,846,0.0
AUS,SunPV,847,0.0
AUS,SunPV,848,0.038
AUS,SunPV,849,0.109
AUS,SunPV,850,0.147
AUS,SunPV,851,0.165
AUS,SunPV,852,0.179
AUS,SunPV,853,0.169
AUS,SunPV,854,0.14
AUS,SunPV,855,0.092
AUS,SunPV,856,0.06
AUS,SunPV,857,0.003
AUS,SunPV,858,0.0
AUS,SunPV,859,0.0
AUS,SunPV,860,0.0
AUS,SunPV,861,0.0
AUS,SunPV,862,0.0
AUS,SunPV,863,0.0
AUS,SunPV,864,0.0
AUS,SunPV,865,0.0
AUS,SunPV,866,0.0
AUS,SunPV,867,0.0
AUS,SunPV,868,0.0
AUS,SunPV,869,0.0
AUS,SunPV,870,0.0
AUS,SunPV,871,0.0
AUS,SunPV,872,0.039
AUS,SunPV,873,0.11
AUS,SunPV,874,0.145
AUS,SunPV,875,0.198
AUS,SunPV,876,0.261
AUS,SunPV,877,0.25
AUS,SunPV,878,0.173
AUS,SunPV,879,0.13
AUS,SunPV,880,0.057
AUS,SunPV,881,0.002
AUS,SunPV,882,0.0
AUS,SunPV,883,0.0
AUS,SunPV,884,0.0
AUS,SunPV,885,0.0
AUS,SunPV,886,0.0
AUS,SunPV,887,0.0
AUS,SunPV,888,0.0
AUS,SunPV,889,0.0
AUS,SunPV,890,0.0
AUS,SunPV,891,0.0
AUS,SunPV,892,0.0
AUS,SunPV,893,0.0
AUS,SunPV,894,0.0
AUS,SunPV,895,0.0
AUS,SunPV,896,0.061
AUS,SunPV,897,0.175
AUS,SunPV,898,0.268
AUS,SunPV,899,0.326
AUS,SunPV,900,0.36
AUS,SunPV,901,0.341
AUS,SunPV,902,0.29
AUS,SunPV,903,0.217
AUS,SunPV,904,0.094
AUS,SunPV,905,0.004
AUS,SunPV,906,0.0
AUS,SunPV,907,0.0
AUS,SunPV,908,0.0
AUS,SunPV,909,0.0
AUS,SunPV,910,0.0
AUS,SunPV,911,0.0
AUS,SunPV,912,0.0
AUS,SunPV,913,0.0
AUS,SunPV,914,0.0
AUS,SunPV,915,0.0
AUS,SunPV,916,0.0
AUS,SunPV,917,0.0
AUS,SunPV,918,0.0
AUS,SunPV,919,0.002
AUS,SunPV,920,0.043
AUS,SunPV,921,0.089
AUS,SunPV,922,0.108
AUS,SunPV,923,0.111
AUS,SunPV,924,0.126
AUS,SunPV,925,0.088
AUS,SunPV,926,0.099
AUS,SunPV,927,0.089
AUS,SunPV,928,0.036
AUS,SunPV,929,0.002
AUS,SunPV,930,0.0
AUS,SunPV,931,0.0
